Original Index,Title,Location,Organisation Chain,Bid Opening Place,Work Description,Tender Value in ₹,Product Category,Sub category,Pincode,Tender Reference Number,Tender ID,Tender Type,Tender Category,EMD Payable To,EMD Payable At,Awarded Value,Contract Date :,Contract Value :,Unnamed: 18
4584,Installation and Energisation of Patharchakadi II TW LIP under Baripada Block in Mayurbhanj district.,SUNDARGARH,OPEPA Bhubaneswar||Samagra Shiksha Sundargarh,DPO SS SNG,Installation and Energisation of Patharchakadi II TW LIP under Baripada Block in Mayurbhanj district.,"2,67,64,897",Civil Works - Buildings,,770001,DPCSNG/07/SS of 2021-22,2021_OPEPA_73500_100,Open Tender,Works,Nil,Nil,"24,091,084.41",25-Apr-2022,"INR 24,091,084.41",
4585,Installation and Energisation of Badabrahmanamara II TW LIP under Baripada Block in Mayurbhanj district.,SUNDARGARH,OPEPA Bhubaneswar||Samagra Shiksha Sundargarh,DPO SS SNG,Installation and Energisation of Badabrahmanamara II TW LIP under Baripada Block in Mayurbhanj district.,"2,25,17,185",Civil Works - Buildings,,770001,DPCSNG/07/SS of 2021-22,2021_OPEPA_73500_10,Open Tender,Works,Nil,Nil,"20,267,718.67",25-Apr-2022,"INR 20,267,718.67",
4586,Installation and Energisation of Kailashchandrapur II RL LIP under Baripada Block in Mayurbhanj district.,SUNDARGARH,OPEPA Bhubaneswar||Samagra Shiksha Sundargarh,DPO SS SNG,Installation and Energisation of Kailashchandrapur II RL LIP under Baripada Block in Mayurbhanj district.,"2,23,52,046",Civil Works - Buildings,,770001,DPCSNG/07/SS of 2021-22,2021_OPEPA_73500_1,Open Tender,Works,Nil,Nil,"20,119,076.61",25-Apr-2022,"INR 20,119,076.61",
4587,Installation and Energisation of Bautisole TW LIP under Baripada Block in Mayurbhanj district.,SUNDARGARH,OPEPA Bhubaneswar||Samagra Shiksha Sundargarh,DPO SS SNG,Installation and Energisation of Bautisole TW LIP under Baripada Block in Mayurbhanj district.,"2,32,95,887",Civil Works - Buildings,,770001,BID IDENTIFICATION NO DPC/SS/SNG/06 OF 2021-22,2021_OPEPA_71637_49,Open Tender,Works,Nil,Nil,"20,968,628",20-Jun-2022,"INR 20,968,628",
4588,Installation and Energisation of Kumbhardubi TW LIP under Baripada Block in Mayurbhanj district.,SUNDARGARH,OPEPA Bhubaneswar||Samagra Shiksha Sundargarh,DPO SS SNG,Installation and Energisation of Kumbhardubi TW LIP under Baripada Block in Mayurbhanj district.,"78,42,302",Civil Works - Buildings,,770001,BID IDENTIFICATION NO DPC/SS/SNG/06 OF 2021-22,2021_OPEPA_71637_34,Open Tender,Works,Nil,Nil,"7,042,388",25-Apr-2022,"INR 7,042,388",
4589,Installation and Energisation of Bautia II RL LIP under Bangriposi Block in Mayurbhanj district.,SUNDARGARH,OPEPA Bhubaneswar||Samagra Shiksha Sundargarh,DPO SS SNG,Installation and Energisation of Bautia II RL LIP under Bangriposi Block in Mayurbhanj district.,"1,02,54,019",Civil Works - Buildings,,770001,BID IDENTIFICATION NO DPC/SS/SNG/06 OF 2021-22,2021_OPEPA_71637_15,Open Tender,Works,Nil,Nil,"9,216,313.07",25-Apr-2022,"INR 9,216,313.07",
4590,Installation and Energisation of Sundhisahi Nischinta II RL LIP under Bangriposi Block in Mayurbhanj district.,SUNDARGARH,OPEPA Bhubaneswar||Samagra Shiksha Sundargarh,DPO SS SNG,Installation and Energisation of Sundhisahi Nischinta II RL LIP under Bangriposi Block in Mayurbhanj district.,"1,22,95,455",Civil Works - Buildings,,770001,BID IDENTIFICATION NO DPC/SS/SNG/06 OF 2021-22,2021_OPEPA_71637_142,Open Tender,Works,Nil,Nil,"11,064,680.49",20-Jun-2022,"INR 11,064,680.49",
4591,Installation and Energisation of Nischinta IV RL LIP under Bangriposi Block in Mayurbhanj district.,SUNDARGARH,OPEPA Bhubaneswar||Samagra Shiksha Sundargarh,DPO SS SNG,Installation and Energisation of Nischinta IV RL LIP under Bangriposi Block in Mayurbhanj district.,"1,43,26,508",Civil Works - Buildings,,770001,BID IDENTIFICATION NO DPC/SS/SNG/06 OF 2021-22,2021_OPEPA_71637_12,Open Tender,Works,Nil,Nil,"12,863,772.40",25-Apr-2022,"INR 12,863,772.4",
4592,Installation and Energisation of Malihati I TW LIP under Badasahi Block in Mayurbhanj district.,SUNDARGARH,OPEPA Bhubaneswar||Samagra Shiksha Sundargarh,DPO SS SNG,Installation and Energisation of Malihati I TW LIP under Badasahi Block in Mayurbhanj district.,"88,82,161",Civil Works - Buildings,,770001,BID IDENTIFICATION NO DPC/SS/SNG/06 OF 2021-22,2021_OPEPA_71637_114,Open Tender,Works,Nil,Nil,"7,978,845.94",20-Jun-2022,"INR 7,978,845.94",
4593,Installation and Energisation of Baliadhipa RL LIP under Bangriposi Block in Mayurbhanj district.,SUNDARGARH,OPEPA Bhubaneswar||Samagra Shiksha Sundargarh,DPO SS SNG,Installation and Energisation of Baliadhipa RL LIP under Bangriposi Block in Mayurbhanj district.,"1,03,73,586",Civil Works - Buildings,,770001,BID IDENTIFICATION NO DPC/SS/SNG/06 OF 2021-22,2021_OPEPA_71637_110,Open Tender,Works,Nil,Nil,"9,315,480.54",25-Apr-2022,"INR 9,315,480.54",
4792,Installation and Energisation of Rengalbeda RL LIP under Bangriposi Block in Mayurbhanj district.,"BALIA,BALASORE,ODISHA",Orissa Lift Irrigation Corporation||LI BALASORE||LI Division Balasore,O/O E.E.L.I. DIVISION BALASORE,Installation and Energisation of Rengalbeda RL LIP under Bangriposi Block in Mayurbhanj district.,"19,78,692",Civil Works - Lift Irrigation Schemes,,756056,06/21-22 dt 18.12.2021,2021_OLIC_74613_137,Open Tender,Works,Nil,Nil,"2,140,786",18-Nov-2022,"INR 2,140,786",
4793,Installation and Energisation of Brahmangaon Papaldhar RL LIP under Bangriposi Block in Mayurbhanj district.,"BALIA,BALASORE,ODISHA",Orissa Lift Irrigation Corporation||LI BALASORE||LI Division Balasore,O/O E.E.L.I. DIVISION BALASORE,Installation and Energisation of Brahmangaon Papaldhar RL LIP under Bangriposi Block in Mayurbhanj district.,"20,06,608",Civil Works - Lift Irrigation Schemes,,756056,06/21-22 dt 18.12.2021,2021_OLIC_74613_136,Open Tender,Works,Nil,Nil,"2,175,484",18-Nov-2022,"INR 2,175,484",
4796,Installation and Energisation of Majhigaon Laldahar RL LIP under Bangriposi Block in Mayurbhanj district.,"BALIA,BALASORE,ODISHA",Orissa Lift Irrigation Corporation||LI BALASORE||LI Division Balasore,O/O E.E.L.I. DIVISION BALASORE,Installation and Energisation of Majhigaon Laldahar RL LIP under Bangriposi Block in Mayurbhanj district.,"20,08,448",Civil Works - Lift Irrigation Schemes,,756056,06/21-22 dt 18.12.2021,2021_OLIC_74613_133,Open Tender,Works,Nil,Nil,"2,024,290",18-Nov-2022,"INR 2,024,290",
4797,Installation and Energisation of Mohanpur RL LIP under Bangriposi Block in Mayurbhanj district.,"BALIA,BALASORE,ODISHA",Orissa Lift Irrigation Corporation||LI BALASORE||LI Division Balasore,O/O E.E.L.I. DIVISION BALASORE,Installation and Energisation of Mohanpur RL LIP under Bangriposi Block in Mayurbhanj district.,"21,09,651",Civil Works - Lift Irrigation Schemes,,756056,06/21-22 dt 18.12.2021,2021_OLIC_74613_132,Open Tender,Works,Nil,Nil,"2,124,166",18-Nov-2022,"INR 2,124,166",
4881,Installation and Energisation of Majhigaon Bidaghati RL LIP under Bangriposi Block in Mayurbhanj district.,JAJPUR,ODISHA CONSTRUCTION CORPORATION LTD||CIVIL,HEAD OFFICE OCCL,Installation and Energisation of Majhigaon Bidaghati RL LIP under Bangriposi Block in Mayurbhanj district.,"2,47,55,913",Civil Works - Others,,755001,e-procurement Notice No25/OCCL/2020-21 (on-line),2021_OCCL_65230_1,Open Tender,Works,Nil,Nil,"21,045,002",25-Aug-2022,"INR 24,755,913.1",
4899,Installation and Energisation of Gohirapal III RL LIP under Bangriposi Block in Mayurbhanj district.,Cuttack,EIC-CIVIL||SERNB-CIRCLE-CUTTACK||EERNB-DIVN-CUTTACK,"O/O SE Cuttack RandB Division No.I, Cuttack",Installation and Energisation of Gohirapal III RL LIP under Bangriposi Block in Mayurbhanj district.,"21,61,860",Civil Works - Roads,,753001,SE CTC (RandB)-14 of 2021-22,2021_EICCL_74835_1,National Competitive Bid,Works,Nil,Nil,"1,837,797",08-Jun-2022,"INR 1,837,797",
4910,Installation and Energisation of Bholagadia III RL LIP under Bangriposi Block in Mayurbhanj district.,"Ranihat, Cuttack",EIC-CIVIL||SE R and B Electrical,"O/o the S.E. Electrical Circle (RandB)Odisha,BBSR",Installation and Energisation of Bholagadia III RL LIP under Bangriposi Block in Mayurbhanj district.,"71,29,338",Electrical Works,,753001,Bid Identification No.S.E.E.C (RandB) 12/2021-22,2021_EICCL_74573_1,National Competitive Bid,Works,Nil,Nil,"6,060,650",06-Sep-2022,"INR 6,060,650",
4911,Installation and Energisation of Kusumbandha II RL LIP under Bangriposi Block in Mayurbhanj district.,"Rnihat, Cuttack",EIC-CIVIL||SE R and B Electrical,"O/o the S.E. Electrical (RandB) Odisha,Bhubaneswar",Installation and Energisation of Kusumbandha II RL LIP under Bangriposi Block in Mayurbhanj district.,"73,43,653",Electrical Works,,753001,Bid Identification No.S.E.E.C (RandB) 12/2021-22,2021_EICCL_74570_1,National Competitive Bid,Works,Nil,Nil,"6,242,839",31-Oct-2022,"INR 6,242,839",
4951,Installation and Energisation of NIzakainsari II RL LIP under Udala Block in Mayurbhanj district.,Laxmipur,EIC-CIVIL||SERNB-CIRCLE-JEYPORE||EERNB-DIVN-KORAPUT,"Office of the S.E R and B Division, Koraput",Installation and Energisation of NIzakainsari II RL LIP under Udala Block in Mayurbhanj district.,"31,00,000",Civil Works - Roads,Roads,765013,S.E (R and B) KPT - 06 / 2021-22,2021_EICCL_73277_2,Open Tender,Works,Nil,Nil,"2,630,122",01-Jan-2022,"INR 2,630,122",
4988,Installation and Energisation of NIzakainsari I RL LIP under Udala Block in Mayurbhanj district.,Puri,EIC-CIVIL||SERNB-CIRCLE-KHURDA||EERNB-DIVN-PURI,"O/o the S.E. R and B Division, Puri",Installation and Energisation of NIzakainsari I RL LIP under Udala Block in Mayurbhanj district.,"29,18,442",Civil Works - Others,,752001,TCN NO 29 OF 2021-22,2021_EICCL_72716_1,National Competitive Bid,Works,Nil,Nil,"2,480,968",27-Jun-2022,"INR 2,480,968",
5020,Installation and Energisation of Baledihi Chandrapur RL LIP under Udala Block in Mayurbhanj district.,Rourkela,EIC-CIVIL||SERNB-CIRCLE-KEONJHAR||EERNB-DIVN-ROURKELA,Office of Superintending Engineer Rourkela R and B,Installation and Energisation of Baledihi Chandrapur RL LIP under Udala Block in Mayurbhanj district.,"99,99,000",Civil Works - Buildings,,769012,BID ID 34 of 2021-22,2021_EICCL_72334_8,Open Tender,Works,Nil,Nil,"9,001,315",09-Nov-2022,"INR 9,001,315",
5021,Installation and Energisation of Damusahi Dwarisahi RL LIP under Udala Block in Mayurbhanj district.,Rourkela,EIC-CIVIL||SERNB-CIRCLE-KEONJHAR||EERNB-DIVN-ROURKELA,Office of Superintending Engineer Rourkela R and B,Installation and Energisation of Damusahi Dwarisahi RL LIP under Udala Block in Mayurbhanj district.,"91,67,600",Civil Works - Buildings,,769012,BID ID 34 of 2021-22,2021_EICCL_72334_4,Open Tender,Works,Nil,Nil,"8,067,396",09-Nov-2022,"INR 8,067,396",
5022,Installation and Energisation of Naharpada RL LIP under Udala Block in Mayurbhanj district.,Rourkela,EIC-CIVIL||SERNB-CIRCLE-KEONJHAR||EERNB-DIVN-ROURKELA,Office of Superintending Engineer Rourkela R and B,Installation and Energisation of Naharpada RL LIP under Udala Block in Mayurbhanj district.,"79,99,100",Civil Works - Buildings,,769012,BID ID 34 of 2021-22,2021_EICCL_72334_3,Open Tender,Works,Nil,Nil,"7,199,821",15-Apr-2023,"INR 7,199,821",
5023,Installation and Energisation of Manikpur RL LIP under Udala Block in Mayurbhanj district.,Rourkela,EIC-CIVIL||SERNB-CIRCLE-KEONJHAR||EERNB-DIVN-ROURKELA,Office of Superintending Engineer Rourkela R and B,Installation and Energisation of Manikpur RL LIP under Udala Block in Mayurbhanj district.,"99,99,000",Civil Works - Buildings,,769012,BID ID 34 of 2021-22,2021_EICCL_72334_2,Open Tender,Works,Nil,Nil,"9,002,082",09-Nov-2022,"INR 9,002,082",
5025,Installation and Energisation of Badanachhana IX TW LIP under Suliapada Block in Mayurbhanj district.,Rourkela,EIC-CIVIL||SERNB-CIRCLE-KEONJHAR||EERNB-DIVN-ROURKELA,office of the supeintending engineer rourkela R,Installation and Energisation of Badanachhana IX TW LIP under Suliapada Block in Mayurbhanj district.,"81,61,600",Civil Works - Buildings,,769012,BID ID 34 of 2021-22,2021_EICCL_72334_1,Open Tender,Works,Nil,Nil,"7,754,256",15-Apr-2023,"INR 7,754,256",
5093,Installation and Energisation of Masinakati III TW LIP under Suliapada Block in Mayurbhanj district.,Kalahandi,EIC-CIVIL||SERNB-CIRCLE-BOLANGIR,"O/o CCE, Balangir (R and B) Circle, Balangir",Installation and Energisation of Masinakati III TW LIP under Suliapada Block in Mayurbhanj district.,"7,41,73,432",Civil Works - Roads,,762110,CCE (R and B) BGR-05-2021-22,2021_EICCL_70888_3,National Competitive Bid,Works,Nil,Nil,"63,054,834",25-Mar-2022,"INR 63,054,834",
5094,Installation and Energisation of Jalghera I and Jalghera II TW LIP under Badasahi Block in Mayurbhanj district.,Kalahnadi,EIC-CIVIL||SERNB-CIRCLE-BOLANGIR,"O/o CCE, Balangir (R and B) Circle, Balangir",Installation and Energisation of Jalghera I and Jalghera II TW LIP under Badasahi Block in Mayurbhanj district.,"6,52,62,973",Civil Works - Roads,,762110,CCE (R and B) BGR-05-2021-22,2021_EICCL_70888_2,National Competitive Bid,Works,Nil,Nil,"55,480,053",10-Jan-2022,"INR 55,480,053",
5160,Installation and Energisation of Junapada TW LIP under Badasahi Block in Mayurbhanj district.,Nabarangpur,"CE, U Indravati Irr.Project,Khatiguda||SE,Right Canal Circle,Mukhiguda||EE Nawarangapur Irr. Divn. Nawarangapur","S.E.NABARANGPUR IRRIGATION DIVISION, NABARANPUR",Installation and Energisation of Junapada TW LIP under Badasahi Block in Mayurbhanj district.,"99,97,190",Civil Works - Others,,764059,SE-NID-04/2021-22 (01-03) (1),2021_CEUK_73438_1,Open Tender,Works,Nil,Nil,"8,498,611",31-Jan-2022,"INR 8,498,611",
5189,Installation and Energisation of Jambadi II TW LIP under Suliapada Block in Mayurbhanj district.,E.E. R.W. Divn. BBSR,CE RW I||RWCIRCLE-BHUBANESWAR||RWDIVISION-BHUBANESWAR,O/o E.E. R.W. Divn. BBSR,Installation and Energisation of Jambadi II TW LIP under Suliapada Block in Mayurbhanj district.,"6,25,000",Civil Works - Bridges,,751013,Tender Online Divn. BBSR - 38 / 2021-22,2021_CERWI_73997_2,Open Tender,Works,Nil,Nil,"531,245",04-Mar-2022,"INR 531,245",
5190,Installation and Energisation of Tentaposi TW LIP under Suliapada Block in Mayurbhanj district.,E.E. R.W. Divn. BBSR,CE RW I||RWCIRCLE-BHUBANESWAR||RWDIVISION-BHUBANESWAR,O/o E.E. R.W. Divn. BBSR,Installation and Energisation of Tentaposi TW LIP under Suliapada Block in Mayurbhanj district.,"4,46,000",Civil Works - Bridges,,751013,Tender Online Divn. BBSR - 38 / 2021-22,2021_CERWI_73997_17,Open Tender,Works,Nil,Nil,"378,331",04-Mar-2022,"INR 378,331",
5268,Installation and Energisation of Majhianitofa II Majhianitofa III and Jalaghati TW LIP under Suliapada Block in Mayurbhanj district.,Jharsuguda,CE RW I||RW-CIRCLE-SUNDARGARH||RW-Division-Jharsuguda,Division Office Jharsuguda,Installation and Energisation of Majhianitofa II Majhianitofa III and Jalaghati TW LIP under Suliapada Block in Mayurbhanj district.,"1,94,000",Civil Works - Roads,,768204,Online - SEJSG-09 of 2021-22,2021_CERWI_73469_3,Open Tender,Works,Nil,Nil,"165,440",22-Apr-2022,"INR 165,440",
5269,Installation and Energisation of Bhola V TW LIP under Suliapada Block in Mayurbhanj district.,Jharsuguda,CE RW I||RW-CIRCLE-SUNDARGARH||RW-Division-Jharsuguda,Division Office Jharsuguda,Installation and Energisation of Bhola V TW LIP under Suliapada Block in Mayurbhanj district.,"1,94,000",Civil Works - Roads,,768204,Online - SEJSG-09 of 2021-22,2021_CERWI_73469_2,Open Tender,Works,Nil,Nil,"164,924",22-Apr-2022,"INR 164,924",
5276,Installation and Energisation of Bhola IV TW LIP under Suliapada Block in Mayurbhanj district.,"O/O THE S.E., R.W.DIVISION, CUTTACK",CE RW I||RWCIRCLE-CUTTACK||RWDIVISION-CUTTACK,"O/O THE S.E., R.W.DIVISION, CUTTACK",Installation and Energisation of Bhola IV TW LIP under Suliapada Block in Mayurbhanj district.,"17,69,645",Civil Works - Roads,,753004,RWD-CTC-10-2021-22,2021_CERWI_73377_23,Open Tender,Works,Nil,Nil,"1,504,372.61",17-Mar-2022,"INR 1,504,372.61",
5306,Installation and Energisation of Murgapahadi II TW LIP under Suliapada Block in Mayurbhanj district.,Jaraka,CE RW I||RWCIRCLE-CUTTACK||RWDIVISION-JAJPUR-II,Jaraka,Installation and Energisation of Murgapahadi II TW LIP under Suliapada Block in Mayurbhanj district.,"67,00,000",Civil Works - Roads,,755050,Tender Online JJPR-II-04 of 2021-22,2021_CERWI_71334_1,Open Tender,Works,Nil,Nil,"5,693,099",20-Dec-2021,"INR 5,693,099",
5390,Installation and Energisation of Murgapahadi I TW LIP under Suliapada Block in Mayurbhanj district.,"Baripada, Mayurbhanj",CE RW I||RWCIRCLE-BARIPADA||RW Division Baripada,"E.E.R.W.Division, Baripada",Installation and Energisation of Murgapahadi I TW LIP under Suliapada Block in Mayurbhanj district.,"1,77,000",Civil Works - Roads,,757002,01(Online)/RWD/BPD/2021-22,2021_CERWI_69036_49,Open Tender,Works,Nil,Nil,"150,215.57",25-Aug-2021,"INR 176,703.42",
5411,Installation and Energisation of Dhansole II TW LIP under Suliapada Block in Mayurbhanj district.,"Baripada, Mayurbhanj",CE RW I||RWCIRCLE-BARIPADA||RW Division Baripada,"E.E.R.W.Division, Baripada",Installation and Energisation of Dhansole II TW LIP under Suliapada Block in Mayurbhanj district.,"2,66,000",Civil Works - Roads,,757002,01(Online)/RWD/BPD/2021-22,2021_CERWI_69036_11,Open Tender,Works,Nil,Nil,"225,656.27",22-Aug-2021,"INR 265,446.74",
5421,Installation and Energisation of Dhansole I RL LIP under Suliapada Block in Mayurbhanj district.,Keonjhar,CE RW I||RWCIRCLE-KEONJHAR,"O/O S.E., N.E.R.W. Circle, Keonjhar.",Installation and Energisation of Dhansole I RL LIP under Suliapada Block in Mayurbhanj district.,"6,98,00,000",Civil Works - Roads,,758001,Road and Bridge Online NCB No.289,2021_CERWI_66688_5,Open Tender,Works,Nil,Nil,"67,370,158.95",09-Dec-2021,"INR 67,370,158.95",
5437,Installation and Energisation of Patharanesa III K TW LIP under Suliapada Block in Mayurbhanj district.,Cuttack,"CE-BM,LMB Basin,BBSR||SE, Eastern Circle,Cuttack||EE Mahanadi Barrage Division Cuttack","S.E, Mahanadi Barrage Division, Cuttack",Installation and Energisation of Patharanesa III K TW LIP under Suliapada Block in Mayurbhanj district.,"24,83,101",Civil Works - Others,,753010,e-procurement Notice No-10/2021-22,2021_CELBB_74860_5,National Competitive Bid,Works,Nil,Nil,"2,110,884",14-Mar-2022,"INR 2,110,884",
5443,Installation and Energisation of Musagadia TW LIP under Badasahi Block in Mayurbhanj district.,Jaraka,"CE-BM,LMB Basin,BBSR||SE, Eastern Circle,Cuttack||EE,Jaraka Irr Division, Jaraka","S.E. Jaraka Irrigation Division, Jaraka",Installation and Energisation of Musagadia TW LIP under Badasahi Block in Mayurbhanj district.,"10,20,744",Civil Works - Others,,755050,JKID-04 OF 2021-22,2021_CELBB_74393_5,National Competitive Bid,Works,Nil,Nil,"867,734",15-Mar-2022,"INR 867,734",
5444,Installation and Energisation of Patharanesa II K TW LIP under Suliapada Block in Mayurbhanj district.,Jaraka,"CE-BM,LMB Basin,BBSR||SE, Eastern Circle,Cuttack||EE,Jaraka Irr Division, Jaraka","S.E. Jaraka Irrigation Division, Jaraka",Installation and Energisation of Patharanesa II K TW LIP under Suliapada Block in Mayurbhanj district.,"10,47,208",Civil Works - Others,,755050,JKID-04 OF 2021-22,2021_CELBB_74393_4,National Competitive Bid,Works,Nil,Nil,"890,232",15-Mar-2022,"INR 890,232",
5445,Installation and Energisation of Tadki II RL LIP under Suliapada Block in Mayurbhanj district.,Jaraka,"CE-BM,LMB Basin,BBSR||SE, Eastern Circle,Cuttack||EE,Jaraka Irr Division, Jaraka","S.E. Jaraka Irrigation Division, Jaraka",Installation and Energisation of Tadki II RL LIP under Suliapada Block in Mayurbhanj district.,"18,01,944",Civil Works - Others,,755050,JKID-04 OF 2021-22,2021_CELBB_74393_3,National Competitive Bid,Works,Nil,Nil,"1,531,833",15-Mar-2022,"INR 1,531,833",
5468,Installation and Energisation of Tadki I RL LIP under Suliapada Block in Mayurbhanj district.,Bhanjanagar,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar","O/o CE n BM, RVN Basin, Berhampur",Installation and Energisation of Tadki I RL LIP under Suliapada Block in Mayurbhanj district.,"5,22,000",Civil Works - Others,,761126,e- BNID-04/ 2021-22,2021_CEBMB_70513_4,Open Tender,Works,Nil,Nil,"443,000",29-Mar-2023,"INR 443,000",
